_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
11429,0,exact : an extensible approach to active object-oriented databases,opt + + : an object-oriented implementation for extensible database query optimization,"arturo jaime , oscar díaz","navin kabra , david j. dewitt",vldb j.,the vldb journal -- the international journal on very large data bases,1997,1999
6259,1,a case for intelligent disks ( idisks ),a case for intelligent disks ( idisks ),"kimberly keeton , joseph m. hellerstein , david a. patterson","kimberly keeton , david a. patterson , joseph m. hellerstein",sigmod record,acm sigmod record,1998,1998
9808,0,a query language and optimization techniques for unstructured data,implementation of two semantic query optimization techniques in db2 universal database,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu","qi cheng , jarek gryz , fred koo , t. y. cliff leung , linqi liu , xiaoyan qian , k. bernhard schiefer",sigmod conference,very large data bases,1996,1999
11820,0,the x-tree : an index structure for high-dimensional data,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"hans-peter kriegel , stefan berchtold , daniel a. keim","norio katayama , shin ` ichi satoh",vldb,international conference on management of data,1996,1997
10007,1,wsq/dsq : a practical approach for combined querying of databases and the web,wsq/dsq : a practical approach for combined querying of databases and the web,"roy goldman , jennifer widom","roy goldman , jennifer widom",sigmod conference,international conference on management of data,2000,2000
8274,1,the microsoft database research group,the microsoft database research group,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya","david lomet , roger barga , surajit chaudhuri , paul larson , vivek narasayya",sigmod record,acm sigmod record,1998,1998
645,1,"50,000 users on an oracle8 universal server database","50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee","tirthankar lahiri , ashok joshi , amit jasuja , sumanta chatterjee",sigmod conference,international conference on management of data,1998,1998
3967,0,advances in real-time database systems research,secure transaction processing in firm real-time database systems,azer bestavros,"binto george , jayant haritsa",sigmod record,international conference on management of data,1996,1997
2901,0,the impact of database research on industrial products ( panel summary ),the asilomar report on database research,"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman","phil bernstein , michael brodie , stefano ceri , david dewitt , mike franklin , hector garcia-molina , jim gray , jerry held , joe hellerstein , h. v. jagadish , michael lesk , dave maier , jeff naughton , hamid pirahesh , mike stonebraker , jeff ullman",sigmod record,acm sigmod record,1994,1998
6791,0,a fast index for semistructured data,the x-tree : an index structure for high-dimensional data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon","stefan berchtold , daniel a. keim , hans-peter kriegel",vldb,very large data bases,2001,1996
2293,1,a consensus glossary of temporal database concepts,a consensus glossary of temporal database concepts,"shashi k. gadia , christian s. jensen , patrick j. hayes , ramez elmasri , sushil jajodia , james clifford","curtis dyreson , fabio grandi , wolfgang k &#228; fer , nick kline , nikos lorentzos , yannis mitsopoulos , angelo montanari , daniel nonen , elisa peressi , barbara pernici , john f. roddick , nandlal l. sarda , maria rita scalas , arie segev , richard thomas snodgrass , mike d. soo , abdullah tansel , paolo tiberio , gio wiederhold",sigmod record,acm sigmod record,1994,1994
765,1,topological relations in the world of minimum bounding rectangles : a study with r-trees,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos k. sellis , yannis theodoridis , max j. egenhofer","dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer",sigmod conference,international conference on management of data,1995,1995
696,0,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"xiaoyang sean wang , changzhou wang","roger weber , hans-j &#246; rg schek , stephen blott",vldb j.,very large data bases,2001,1998
10801,0,sequence query processing,partial results for online query processing,"raghu ramakrishnan , miron livny , praveen seshadri","vijayshankar raman , joseph m. hellerstein",sigmod conference,international conference on management of data,1994,2002
1648,0,java and relational databases : sqlj ( tutorial ),"olap , relational , and multidimensional database systems","johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner",george colliat,sigmod conference,acm sigmod record,1998,1996
9570,0,using the golden rule of sampling for query estimation,bifocal sampling for skew-resistant join size estimation,"amr el abbadi , yi-leh wu , divyakant agrawal","sumit ganguly , phillip b. gibbons , yossi matias , avi silberschatz",sigmod conference,international conference on management of data,2001,1996
9362,0,java and relational databases : sqlj ( tutorial ),sap r/3 ( tutorial ) : a database application system,"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner","alfons kemper , donald kossmann , florian matthes",sigmod conference,international conference on management of data,1998,1998
344,1,online association rule mining,online association rule mining,christian hidber,christian hidber,sigmod conference,international conference on management of data,1999,1999
817,0,a scalable algorithm for answering queries using views,theory of answering queries using views,"rachel pottinger , alon y. levy",alon y. halevy,vldb,acm sigmod record,2000,2000
5486,0,approximating multi-dimensional aggregate range queries over real attributes,storage estimation for multidimensional aggregates in the presence of hierarchies,"carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos","amit shukla , prasad deshpande , jeffrey f. naughton , karthikeyan ramasamy",sigmod conference,very large data bases,2000,1996
11069,0,lambda-db : an odmg-based object-oriented dbms,repositories and object oriented databases,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",philip a. bernstein,sigmod conference,acm sigmod record,2000,1998
1637,0,the aggregate data problem : a system for their definition and management,dynamat : a dynamic view management system for data warehouses,"leonardo tininini , antonia bezenchek , maurizio rafanelli","yannis kotidis , nick roussopoulos",sigmod record,international conference on management of data,1996,1999
4835,0,1-safe algorithms for symmetric site configurations,adaptive algorithms for set containment joins,"maitrayi sabaratnam , øystein torbjørnsen , rune humborstad , svein-olaf hvasshovd","sergey melnik , hector garcia-molina",vldb,acm transactions on database systems ( tods ),1997,2003
9046,0,materialized views and data warehouses,efficient materialization and use of views in data warehouses,nick roussopoulos,"m &#225; rcio farias de souza , marcus costa sampaio",sigmod record,acm sigmod record,1998,1999
8753,1,too much middleware,too much middleware,michael stonebraker,michael stonebraker,sigmod record,acm sigmod record,2002,2002
7025,0,design and user testing of a multi-paradigm query interface to an object-oriented database,index nesting - an efficient approach to indexing in object-oriented databases,"dac khoa doan , alistair c. kilgour , norman w. paton","beng chin ooi , jiawei han , hongjun lu , kian lee tan",sigmod record,the vldb journal -- the international journal on very large data bases,1995,1996
8277,0,approximate query processing : taming the terabytes,improving adaptable similarity query processing by using approximations,"minos n. garofalakis , phillip b. gibbons","mihael ankerst , bernhard braunm &#252; ller , hans-peter kriegel , thomas seidl",vldb,very large data bases,2001,1998
