_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
15151,0,efficient algorithms for minimizing tree pattern queries,"efficient algorithms for processing xpath queries , 28th intl",p ramanan,"g gottlob , c koch , r pichler",sigmod conference,"conf . very large data bases ( vldb ) ,",2002,
17059,0,editorial,editorial,,"pj sheppard , gr walker",,"bt technology journal ,",2002,1997.0
24762,0,roadrunner : automatic data extraction from data-intensive web sites,declarative specification of data-intensive web sites,"v crescenzi , g mecca , p merialdo",m fernandez,sigmod conference,,2002,
17144,0,adaptive selectivity estimation using query feedback,adaptive background estimation and foreground detection using kalman-filtering,"c chen , n roussopoulos","c ridder , o munkelt , h kirchner",sigmod conference,,1994,
4977,0,quantifiable data mining using ratio rules,"ratio rules : a new paradigm for fast , quantifiable data mining","f korn , a labrinidis , y kotidis , c faloutsos","f korn , a labrinidis , y kotidis , c faloutsos",vldb j.,"vldb ,",2000,1998.0
6570,0,database management systems and the internet,database connectivity and the internet,s malaika,j lam,vldb,"pc magazine ,",1996,
20240,0,the hyperion project : from data integration to data coordination,the information manifold approach to data integration,"m arenas , v kantere , a kementsietsidis , i kiringa , r miller , j mylopoulos",a levy,sigmod record,,2003,
9966,0,efficient and effective clustering methods for spatial data mining,efficient algorithm for projected clustering,"r ng , j han","enk ka , aw fu",vldb,,1994,
16118,0,efficient computation of iceberg cubes with complex measures,efficient computation of multiple group by queries,"j han , j pei , g dong , k wang","z chen , v narasayya",sigmod conference,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2001,2005.0
7870,0,a survey of logical models for olap databases,automatic discovery of language models for text databases,"p vassiliadis , t sellis","j callan , m connell , a du",sigmod record,"sigmod conference ,",1999,1999.0
5193,0,on parallel execution of multiple pipelined hash joins,optimization of parallel execution for multi-join queries,"h hsiao , m chen , p yu","ms chen , ps yu , kl wu",sigmod conference,,1994,
6430,0,languages for multi-database interoperability,language features for ieee interoperability of databases with schematic discrepancies,"f gingras , l lakshmanan , i subramanian , d papoulis , n shiri","r krishnamurthy , w litwin , w kent",sigmod conference,"proceedings of acm sigmod international conference on & hellip ; ,",1997,
27831,0,a taxonomy for secure object-oriented databases,a visual language for object-oriented databases .,"m olivier , s solms",if cruz,acm trans . database syst .,"international conference on management of data ,",1994,
25306,1,1-safe algorithms for symmetric site configurations,torbjrnsen . 1-safe algorithms for symmetric site configurations,"r humborstad , m sabaratnam , s hvasshovd , и torbjјrnsen","r humborstad , m sabaratnam",vldb,"proceedings of the vldb conference ,",1997,
15224,0,accessing relational databases from the world wide web,watermarking relational databases,"t nguyen , v srinivasan","r sion , m atallah , s prabhakarl",sigmod conference,i ndiana : the center for education and research in information,1996,
13390,0,data mining : practical machine learning tools and techniques - book review,mathematical programming approaches to machine learning and data mining,j geller,ps bradley,sigmod record,,2002,1998.0
25723,1,describing and using query capabilities of heterogeneous sources,describing andusingquerycapabilities ofheterogeneous sources,"v vassalos , y papakonstantinou",v vassalosandyannispapakonstantinou,vldb,"very large data bases vldb conference , pages256265 ,",1997,
11175,1,c2p : clustering based on closest pairs,2p : clustering based on closest pairs,"a nanopoulos , y theodoridis , y manolopoulos","n alexandros , t yannis , mc yannis",vldb,"proceedings of the 27th international conference on very & hellip ; ,",2001,
12629,0,lore : a lightweight object repository for semistructured data,tutorial : semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",p buneman,sigmod conference,"proceedings of acm symposium on principles of database & hellip ; ,",1996,
10013,0,introduction ( special issue on multimedia databases ),an introduction to spatial databases,"m жzsu , s christodoulakis",a guting,vldb j.,"vldb journal ,",1998,
10103,1,analysis of navigation behaviour in web sites integrating multiple information systems,analysis of navigation behavior in web sites integrating multiple information systems,"b berendt , m spiliopoulou","m spiliopoulou , b berendt",vldb j.,"the vldb journal ,",2000,
11573,0,opportunities in information management and assurance,networked information management,x qian,"nj davies , m revett",sigmod record,"bt technology journal ,",1997,1997.0
17914,1,querying multiple features of groups in relational databases,querying multiple features of groups in relational databases,"d chatziantoniou , k ross","d chatziantoniou , ka ross",vldb,"proceedings of the international conference on very large & hellip ; ,",1996,1996.0
18760,0,the mariposa distributed database management system,self-managing technology in database management systems,j sidell,"s chaudhuri , b dageville , g lohman",sigmod record,,1996,
4624,1,versions and workspaces in microsoft repository,versions and workspaces in microsoft repository,"t bergstraesser , p bernstein , s pal , d shutt","tbpab shankar , pd shutt",sigmod conference,,1999,
14860,1,efficiently publishing relational data as xml documents,efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald","j shanmungasundaram , e shekita , r barr , m carey , b",vldb j.,"& hellip ; . of the int . conf . on very large data bases ( vldb ) , cairo , & hellip ; ,",2001,
1966,0,dbsim : a simulation tool for predicting database performance,data compression and database performance,"m lefler , m stokrp , c wong","g graefe , l shapiro",sigmod conference,,1996,
17479,0,sampling large databases for association rules,fuy ( 1995 ) discovery of multiple-level association rules from large databases,h toivonen,j han,vldb,proc . 21st international conference on very large data,1996,
1555,1,enterprise java platform data access,enterprise java platform data access,"s white , r cattell , s finkelstein","s white , r cattell , s finkelstein",sigmod conference,"proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998,1998.0
3337,0,guest editor 's introduction,guest editor 's introduction : hardware-software codesign,,w wolf,,"ieee design & test ,",2002,1993.0
10247,0,predictive dynamic load balancing of parallel and distributed rule and query processing,scalable parallel and distributed expert database systems with predictive load balancing,"h dewan , s stolfo , m hernсndez , j hwang","hm dewan , sj stolfo , l woodbury",sigmod conference,"journal of parallel and distributed computing ,",1994,1994.0
26563,0,index concurrency control in firm real-time database systems,an effective class hierarchy concurrency control technique in object-oriented database systems,"b goyal , j haritsa , s seshadri , v srinivasan","c villena-heinsen , j konig , b von tongelen , ak",vldb,"information and software technology ,",1995,1998.0
14606,1,a pattern-based object calculus,a pattern-based object calculus,"n kamel , p wu , s su","n kamel , p wu , syw su",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1994,1994.0
16554,0,aurora : a data stream management system,data stream management for historical xml data,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik","s bose , l fegaras",sigmod conference,"proceedings of the 2004 acm sigmod international conference & hellip ; ,",2003,2004.0
4941,1,dynamic buffer allocation in video-on-demand systems,si-y . dynamic buer allocation in video-on-demand systems,"s lee , k whang , y moon , i song","sh lee , ys moon , ky whang",sigmod conference,"technical report 00-11-006 , advanced information technology",2001,
14789,0,on the issue of valid time ( s ) in temporal databases,coalescing in temporal databases,"s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos","mh bohlen , rt snodgrass , md soo",sigmod record,,1995,
7315,0,sequence query processing,toward learning based web query processing,"p seshadri , m livny , r ramakrishnan","y diao , h lu , s chen , z tian",sigmod conference,"vldb ,",1994,2000.0
26671,1,integrating information for on demand computing,integrating information for on demand computing,n mattos,nm mattos,vldb,"proceedings of the international conference on very large & hellip ; ,",2003,2003.0
27130,0,declarative updates of relational databases,answering queries in relational databases,w chen,"ad ` atri , m moscarini , n spyratos",acm trans . database syst .,"proceedings of the 1983 acm sigmod international conference & hellip ; ,",1995,1983.0
12216,1,parallel query scheduling and optimization with time - and space-shared resources,parallel query scheduling and optimization with time-and space-shared resources,"m garofalakis , y ioannidis","mn garofalakis , ye ioannidis",vldb,"vldb ,",1997,1997.0
